*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
*Project: LaCalera Fluid Model Group,,,,,,,,,,,,,,,,,,,
*File Created: 6/6/2020 11:01:23 AM by PVTflex,,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
*PVT Tables,,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
*Reference and Standard Conditions P=[bara]and T=[degC],,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
1.013,,,,,,,,,,,,,,,,,,,
15.56,,,,,,,,,,,,,,,,,,,
1.013,,,,,,,,,,,,,,,,,,,
15.56,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
*Table Ranges P=[bara]and T=[degC],,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,
1.01,6.22,11.43,16.64,21.85,27.06,32.27,37.48,42.69,47.9,53.11,58.32,63.53,68.74,73.95,79.16,84.37,89.58,94.79,100
10,13.42,16.84,20.26,23.68,27.11,30.53,33.95,37.37,40.79,44.21,47.63,51.05,54.47,57.89,61.32,64.74,68.16,71.58,75
,,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
*Table 1: Oil Density [g/cc],,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
0.709999886,0.704857135,0.699785101,0.694782577,0.689848364,0.684981267,0.680180104,0.675443701,0.670770901,0.66616056,0.661611552,0.657122766,0.652693112,0.648321514,0.64400692,0.639748294,0.635544619,0.631394899,0.627298157,0.623253435
0.700190285,0.695561966,0.690970146,0.686416363,0.681901907,0.677427847,0.672995056,0.668604236,0.664255938,0.659950577,0.655688453,0.65146976,0.6472946,0.643162997,0.639074901,0.635030201,0.631028732,0.627070281,0.623154591,0.619281372
0.68953162,0.685441179,0.68135337,0.677272251,0.673201418,0.669144058,0.665102987,0.661080689,0.657079355,0.653100908,0.649147034,0.645219205,0.6413187,0.637446628,0.633603943,0.629791459,0.626009865,0.622259741,0.618541565,0.614855722
0.678765823,0.675196308,0.671598608,0.667978871,0.664342632,0.660694877,0.657040088,0.653382298,0.649725131,0.64607184,0.642425346,0.638788264,0.635162938,0.631551463,0.627955709,0.624377341,0.620817841,0.617278524,0.613760553,0.610264952
0.668138233,0.665060845,0.661928078,0.658747729,0.655526891,0.65227201,0.648988942,0.645683007,0.642359034,0.639021409,0.635674109,0.632320741,0.628964574,0.625608569,0.622255407,0.618907513,0.615567076,0.612236075,0.608916292,0.605609333
0.657765733,0.655147407,0.652450139,0.649682979,0.646854219,0.643971451,0.641041624,0.638071097,0.635065688,0.632030714,0.628971038,0.625891101,0.622794962,0.619686326,0.616568574,0.613444792,0.610317792,0.607190138,0.604064165,0.600941997
0.647708965,0.645515619,0.643223192,0.640841637,0.638380133,0.63584714,0.633250448,0.63059723,0.627894087,0.62514709,0.622361823,0.619543418,0.61669659,0.613825672,0.61093464,0.608027148,0.605106544,0.602175902,0.599238039,0.596295538
0.637998796,0.636196939,0.634278988,0.632255507,0.630136294,0.627930434,0.625646338,0.623291795,0.62087401,0.618399645,0.615874858,0.613305338,0.610696339,0.60805271,0.605378927,0.60267912,0.599957095,0.597216363,0.594460158,0.591691462
0.628648734,0.627206297,0.625633559,0.623941446,0.622140155,0.620239188,0.618247392,0.616172998,0.614023659,0.611806484,0.609528077,0.607194563,0.604811627,0.602384538,0.59991818,0.597417078,0.594885424,0.592327096,0.589745686,0.587144516
0.619661629,0.618548386,0.617293114,0.61590691,0.614400178,0.612782669,0.611063506,0.609251218,0.607353769,0.605378594,0.603332624,0.601222321,0.599053702,0.596832368,0.594563532,0.592252042,0.589902403,0.587518803,0.585105133,0.582665005
0.611033618,0.610221363,0.609257534,0.608153231,0.606918922,0.605564463,0.60409912,0.602531597,0.600870057,0.599122151,0.597295044,0.595395438,0.5934296,0.591403388,0.589322268,0.587191346,0.585015383,0.582798818,0.58054579,0.578260155
0.602756581,0.602219177,0.601522553,0.60067769,0.599694994,0.598584314,0.597354951,0.59601568,0.594574767,0.593039989,0.591418659,0.589717643,0.587943386,0.586101929,0.584198934,0.582239704,0.5802292,0.578172064,0.576072638,0.573934976
0.59481974,0.594533081,0.594081204,0.593474872,0.592724338,0.591839348,0.59082915,0.589702506,0.588467704,0.587132573,0.585704501,0.584190451,0.582596981,0.58093026,0.579196087,0.577399912,0.575546848,0.573641696,0.571688955,0.569692844
0.587210719,0.587152643,0.586924777,0.586537591,0.586001108,0.585324899,0.584518089,0.583589357,0.582546947,0.581398677,0.580151949,0.578813766,0.577390746,0.575889133,0.574314817,0.572673348,0.57096995,0.569209542,0.567396745,0.565535906
0.579916264,0.580066446,0.580043494,0.579857528,0.579518282,0.579035099,0.578416921,0.577672291,0.576809354,0.575835863,0.574759187,0.573586319,0.57232389,0.570978177,0.569555118,0.568060324,0.566499094,0.564876427,0.563197038,0.561465367
0.572922733,0.573262565,0.57342697,0.573425678,0.573268096,0.57296329,0.572519978,0.571946522,0.571250924,0.570440831,0.569523536,0.568505981,0.567394773,0.566196183,0.564916161,0.563560347,0.56213408,0.560642412,0.559090118,0.557481708
0.566216435,0.566728896,0.567064538,0.567232674,0.567242349,0.567102325,0.566821059,0.566406698,0.565867069,0.565209675,0.564441699,0.563570003,0.562601132,0.561541321,0.560396503,0.559172316,0.557874113,0.55650697,0.555075698,0.553584851
0.559783859,0.560453394,0.560945485,0.561269009,0.561432632,0.561444785,0.561313643,0.56104711,0.560652808,0.560138074,0.55950995,0.558775188,0.557940248,0.557011302,0.55599424,0.554894672,0.553717939,0.552469121,0.551153041,0.549774277
0.553611825,0.554424224,0.555059205,0.5555252,0.555830484,0.555983142,0.555991046,0.555861839,0.555602921,0.555221434,0.554724264,0.554118029,0.55340908,0.552603505,0.551707127,0.550725509,0.54966396,0.548527541,0.54732107,0.546049129
0.547687592,0.548629876,0.549395318,0.549991905,0.550427511,0.550709867,0.550846532,0.550844874,0.550712052,0.550455004,0.550080434,0.549594811,0.549004362,0.548315069,0.547532671,0.546662667,0.545710316,0.544680643,0.543578442,0.542408285
,,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
*Table 2: Water Density [g/cc],,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
1.0990089,1.0990089,1.0990089,1.0990089,1.097285269,1.095565056,1.093815764,1.092037769,1.090231459,1.088397242,1.086535539,1.084646789,1.082731443,1.08078997,1.078822852,1.076830582,1.07481367,1.072772637,1.070708017,1.068620356
1.0990089,1.0990089,1.0990089,1.0990089,1.097340353,1.095622492,1.093875431,1.092099543,1.090295218,1.088462865,1.086602905,1.084715777,1.082801935,1.080861846,1.078895992,1.076904869,1.074888987,1.072848867,1.070785044,1.068698065
1.0990089,1.0990089,1.0990089,1.0990089,1.097395579,1.095680039,1.093935176,1.092161366,1.090358999,1.088528483,1.086670242,1.084784713,1.082872352,1.080933626,1.078969018,1.076979025,1.074964156,1.072924935,1.070861896,1.068775587
1.0990089,1.0990089,1.0990089,1.0990089,1.097450947,1.095737694,1.093995,1.092223239,1.090422802,1.088594097,1.086737549,1.084853597,1.082942694,1.081005311,1.07904193,1.077053049,1.075039179,1.073000841,1.070938573,1.068852922
1.0990089,1.0990089,1.0990089,1.0990089,1.097506456,1.095795459,1.094054902,1.09228516,1.090486625,1.088659706,1.086804826,1.084922427,1.083012962,1.081076901,1.079114729,1.077126942,1.075114053,1.073076585,1.071015075,1.068930071
1.0990089,1.0990089,1.0990089,1.0990089,1.097562107,1.095853334,1.094114883,1.092347131,1.090550471,1.08872531,1.086872074,1.084991204,1.083083154,1.081148396,1.079187413,1.077200704,1.07518878,1.073152167,1.071091401,1.069007032
1.0990089,1.0990089,1.0990089,1.0990089,1.0976179,1.095911318,1.094174943,1.092409152,1.090614337,1.088790909,1.086939292,1.085059928,1.083153272,1.081219795,1.079259983,1.077274334,1.07526336,1.073227587,1.071167552,1.069083806
1.0990089,1.0990089,1.0990089,1.0990089,1.097673835,1.095969411,1.094235081,1.092471222,1.090678226,1.088856503,1.087006481,1.085128599,1.083223315,1.0812911,1.079332439,1.077347832,1.075337792,1.073302844,1.071243528,1.069160392
1.0990089,1.0990089,1.0990089,1.0990089,1.097729912,1.096027615,1.094295298,1.092533341,1.090742135,1.088922093,1.087073639,1.085197217,1.083293283,1.081362309,1.07940478,1.077421198,1.075412076,1.073377939,1.071319328,1.069236792
1.0990089,1.0990089,1.0990089,1.0990089,1.097786131,1.096085928,1.094355594,1.092595509,1.090806067,1.088987677,1.087140768,1.085265782,1.083363176,1.081433422,1.079477008,1.077494433,1.075486212,1.073452872,1.071394952,1.069313004
1.0990089,1.0990089,1.0990089,1.0990089,1.097842493,1.09614435,1.094415969,1.092657727,1.090870019,1.089053257,1.087207868,1.085334294,1.083432994,1.08150444,1.07954912,1.077567535,1.0755602,1.073527641,1.0714704,1.069389028
1.0990089,1.0990089,1.0990089,1.0990089,1.097898996,1.096202882,1.094476422,1.092719994,1.090933993,1.089118832,1.087274937,1.085402752,1.083502736,1.081575363,1.079621119,1.077640506,1.07563404,1.073602249,1.071545672,1.069464864
1.0990089,1.0990089,1.0990089,1.0990089,1.097955642,1.096261525,1.094536955,1.092782311,1.090997989,1.089184402,1.087341977,1.085471158,1.083572404,1.08164619,1.079693002,1.077713345,1.075707732,1.073676693,1.071620769,1.069540513
1.0990089,1.0990089,1.0990089,1.0990089,1.09801243,1.096320277,1.094597566,1.092844677,1.091062006,1.089249967,1.087408986,1.08553951,1.083641997,1.081716921,1.079764772,1.077786051,1.075781276,1.073750974,1.071695689,1.069615973
1.0990089,1.0990089,1.0990089,1.0990089,1.098069361,1.096379138,1.094658256,1.092907092,1.091126045,1.089315527,1.087475966,1.085607809,1.083711514,1.081787557,1.079836426,1.077858625,1.075854671,1.073825093,1.071770433,1.069691246
1.0990089,1.0990089,1.0990089,1.0990089,1.098126434,1.09643811,1.094719025,1.092969557,1.091190105,1.089381082,1.087542916,1.085676054,1.083780956,1.081858096,1.079907966,1.077931067,1.075927918,1.073899048,1.071845001,1.06976633
1.0990089,1.0990089,1.0990089,1.0990089,1.09818365,1.096497192,1.094779873,1.093032072,1.091254187,1.089446632,1.087609837,1.085744247,1.083850323,1.081928541,1.079979391,1.078003377,1.076001016,1.07397284,1.071919392,1.069841226
1.0990089,1.0990089,1.0990089,1.0990089,1.098241008,1.096556384,1.0948408,1.093094636,1.09131829,1.089512177,1.087676727,1.085812385,1.083919614,1.081998889,1.080050701,1.078075554,1.076073966,1.074046469,1.071993607,1.069915934
1.0990089,1.0990089,1.0990089,1.0990089,1.098298509,1.096615686,1.094901806,1.09315725,1.091382415,1.089577718,1.087743587,1.085880471,1.08398883,1.082069141,1.080121896,1.078147598,1.076146768,1.074119935,1.072067645,1.069990453
1.0990089,1.0990089,1.0990089,1.0990089,1.098356152,1.096675098,1.094962891,1.093219913,1.091446562,1.089643253,1.087810418,1.085948503,1.084057971,1.082139298,1.080192976,1.07821951,1.07621942,1.074193237,1.072141506,1.070064784
,,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
*Table 3: Gas Density [g/cc],,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
0.00090114,0.000890331,0.000879779,0.000869476,0.000859411,0.000849579,0.000839969,0.000830575,0.00082139,0.000812406,0.000803618,0.000795018,0.000786601,0.00077836,0.000770291,0.000762389,0.000754647,0.000747061,0.000739626,0.000732339
0.005572418,0.005503919,0.005437128,0.005371979,0.005308411,0.005246365,0.005185786,0.00512662,0.005068818,0.005012331,0.004957115,0.004903126,0.004850321,0.004798663,0.004748113,0.004698636,0.004650195,0.00460276,0.004556298,0.004510778
0.010312765,0.010182858,0.010056337,0.009933064,0.00981291,0.009695751,0.009581472,0.009469963,0.009361119,0.009254843,0.009151039,0.00904962,0.008950501,0.008853601,0.008758844,0.008666157,0.00857547,0.008486717,0.008399835,0.008314763
0.01512176,0.014926578,0.014736709,0.014551925,0.014372009,0.014196759,0.014025984,0.013859503,0.013697146,0.013538753,0.013384171,0.013233257,0.013085875,0.012941895,0.012801195,0.012663658,0.012529173,0.012397635,0.012268944,0.012143004
0.019998688,0.019734228,0.019477281,0.019227501,0.018984569,0.018748182,0.018518058,0.018293932,0.018075555,0.017862691,0.017655119,0.01745263,0.017255027,0.017062123,0.016873742,0.016689717,0.016509888,0.016334105,0.016162226,0.015994113
0.024942505,0.024604651,0.024276797,0.02395846,0.02364919,0.023348569,0.023056205,0.02277173,0.022494802,0.022225097,0.021962313,0.021706165,0.021456385,0.021212718,0.020974927,0.020742785,0.020516078,0.020294605,0.020078174,0.019866602
0.029951817,0.029536356,0.029133692,0.028743174,0.028364203,0.027996217,0.027638696,0.027291153,0.026953137,0.02662422,0.026304007,0.025992123,0.02568822,0.025391966,0.025103051,0.024821184,0.024546089,0.024277503,0.024015181,0.02375889
0.035024846,0.034527498,0.034046069,0.033579713,0.03312765,0.032689155,0.032263557,0.031850231,0.031448597,0.031058111,0.030678268,0.030308595,0.029948646,0.029598007,0.029256286,0.028923116,0.028598149,0.028281061,0.027971542,0.027669302
0.040159401,0.039575851,0.039011684,0.038465824,0.037937282,0.037425145,0.036928566,0.036446762,0.035979008,0.035524626,0.035082987,0.034653503,0.034235626,0.033828842,0.03343267,0.033046657,0.032670379,0.032303437,0.031945455,0.031596078
0.045352862,0.044678796,0.04402793,0.043398923,0.042790545,0.042201666,0.041631243,0.041078312,0.040541981,0.040021424,0.039515872,0.039024609,0.038546971,0.038082333,0.037630115,0.037189771,0.036760791,0.036342694,0.035935031,0.035537376
0.050602154,0.049833304,0.049091829,0.048376088,0.047684578,0.047015924,0.046368858,0.045742216,0.04513492,0.044545976,0.04397446,0.043419515,0.042880346,0.04235621,0.041846415,0.041350313,0.040867298,0.040396804,0.039938297,0.039491277
0.055903738,0.055035925,0.054200026,0.053394058,0.052616215,0.051864844,0.051138431,0.050435584,0.049755023,0.049095566,0.04845612,0.047835672,0.047233283,0.046648081,0.04607925,0.045526034,0.044987723,0.044463654,0.043953206,0.043455798
0.0612536,0.060282791,0.05934879,0.058449238,0.057581989,0.056745085,0.055936739,0.055155311,0.054399295,0.053667306,0.052958065,0.052270389,0.051603185,0.050955437,0.0503262,0.049714596,0.049119804,0.04854106,0.047977647,0.047428894
0.06664726,0.065569615,0.064534022,0.063537703,0.062578141,0.061653046,0.06076033,0.059898083,0.059064556,0.058258142,0.057477361,0.056720848,0.05598734,0.05527567,0.054584752,0.053913578,0.05326121,0.052626773,0.052009448,0.051408472
0.072079779,0.070891712,0.069751268,0.068655218,0.06760064,0.066584883,0.065605536,0.064660399,0.06374746,0.062864874,0.062010945,0.061184112,0.060382934,0.059606079,0.058852313,0.058120491,0.057409547,0.056718489,0.056046394,0.055392398
0.077545779,0.076244013,0.074995744,0.073797257,0.072645198,0.07153653,0.070468497,0.069438588,0.068444512,0.06748417,0.066555637,0.065657146,0.064787065,0.063943889,0.063126226,0.062332786,0.061562371,0.060813866,0.060086234,0.059378506
0.083039485,0.081621104,0.080262364,0.078959033,0.077707302,0.076503725,0.075345181,0.07422883,0.073152087,0.072112587,0.071108165,0.070136833,0.069196761,0.068286264,0.067403782,0.066547874,0.065717204,0.064910527,0.06412669,0.063364615
0.088554759,0.087017262,0.085545776,0.084135534,0.082782245,0.081482039,0.080231412,0.079027183,0.077866458,0.076746596,0.075665179,0.074619991,0.073608998,0.072630323,0.071682235,0.070763136,0.069871544,0.069006082,0.068165474,0.067348531
0.094085162,0.092426506,0.090840414,0.089321561,0.087865163,0.086466909,0.085122903,0.08382961,0.082583818,0.081382598,0.080223275,0.079103398,0.078020716,0.07697316,0.075958822,0.074975939,0.07402288,0.073098135,0.072200298,0.071328065
0.099624014,0.097842656,0.096140539,0.094511773,0.092951073,0.091453678,0.09001529,0.088632012,0.08730031,0.08601696,0.084779023,0.083583806,0.082428841,0.08131186,0.080230772,0.079183649,0.078168708,0.077184297,0.076228883,0.075301043
,,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
*Table 4: Oil Viscosity [centipoise],,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
4.538909217,3.306702573,2.345950985,1.955178445,1.668154472,1.449632255,1.278403085,1.141033766,1.028648816,0.935172976,0.856321029,0.788991475,0.730888815,0.680280546,0.635836331,0.596518887,0.561508281,0.530148371,0.501908223,0.476353864
3.243748104,2.451484688,1.804868237,1.537549249,1.336934027,1.181249395,1.057139152,0.955998573,0.872055095,0.801302439,0.740878781,0.688688484,0.643163558,0.603108462,0.56759633,0.535897873,0.507431619,0.4817284,0.458405569,0.437147983
2.471472584,1.920210931,1.454628436,1.259826393,1.111312609,0.994428417,0.900055481,0.82224689,0.756969328,0.701395915,0.653489134,0.611744621,0.575028149,0.542468718,0.513386519,0.487243249,0.463607116,0.442127704,0.422517635,0.404538962
1.988267568,1.577367987,1.221298265,1.071020872,0.955121056,0.862957227,0.787841737,0.725373809,0.672545055,0.627231967,0.587894166,0.553387668,0.522845305,0.495597818,0.471120412,0.4489957,0.428887482,0.410521836,0.393673261,0.378154358
1.662907504,1.34097529,1.056353631,0.935462661,0.841403886,0.766017143,0.70413379,0.652329349,0.608248749,0.570220745,0.537027207,0.507759539,0.481726268,0.458391786,0.437334674,0.418218707,0.400772253,0.384773376,0.370038884,0.356416147
1.430594906,1.168967443,0.93389299,0.833569141,0.754971554,0.691585935,0.639260225,0.595228556,0.557579762,0.524951928,0.496348672,0.471024302,0.4484096,0.428062429,0.409634031,0.392845497,0.37747101,0.363325687,0.350256626,0.338136198
1.257026425,1.038446976,0.839404789,0.754150537,0.686985826,0.632549627,0.587407335,0.54926085,0.516516095,0.488033251,0.462975916,0.440716448,0.420774585,0.402776476,0.386426646,0.37148837,0.357769665,0.345113113,0.333388335,0.322486358
1.122666464,0.936086047,0.764246694,0.690440331,0.632026899,0.584488917,0.544919668,0.51136703,0.482472542,0.457262119,0.435019193,0.415204865,0.397405967,0.381300311,0.366632853,0.35319897,0.340832499,0.329397032,0.318779469,0.308885187
1.015675881,0.853661972,0.702984787,0.638130985,0.586605156,0.544528321,0.509395334,0.479518418,0.453719838,0.431153073,0.411194088,0.393372706,0.377327857,0.362777571,0.349498354,0.337310687,0.326068646,0.315652324,0.305962223,0.296915036
0.928500905,0.785848899,0.652042398,0.594357643,0.548377547,0.510720068,0.479193941,0.452318786,0.429059129,0.408669164,0.390598108,0.374430317,0.359846159,0.346595717,0.334480689,0.323341644,0.313048874,0.303495724,0.294593629,0.286268398
0.856111821,0.729054458,0.608973131,0.557143292,0.515713931,0.481698761,0.453157433,0.428775895,0.407633096,0.389064441,0.372578351,0.357803351,0.344453428,0.332304723,0.321179446,0.310934543,0.301453551,0.292640648,0.284416225,0.276713563
0.795037733,0.6807715,0.572048571,0.525080295,0.487445377,0.456478851,0.430444761,0.408164941,0.388812051,0.37178816,0.356650382,0.343063633,0.330769652,0.319566114,0.309292207,0.299818451,0.291039373,0.282868149,0.275232618,0.268072281
0.742809897,0.639198884,0.54001341,0.497139314,0.462711731,0.434330895,0.410430042,0.389943776,0.372122702,0.356424448,0.34244678,0.329885047,0.318504222,0.30812004,0.298585939,0.289783846,0.281617533,0.274007754,0.266888625,0.260204893
0.697626346,0.603010154,0.51193407,0.472550152,0.440865782,0.414703179,0.39263758,0.373698451,0.357202101,0.342653068,0.3296835,0.318014516,0.307430796,0.297763401,0.288877884,0.280665872,0.273039008,0.265924502,0.259261821,0.253000191
0.658142066,0.571207229,0.487101833,0.450724904,0.421411006,0.397170458,0.376699113,0.35910718,0.343766995,0.33022316,0.318137229,0.307252393,0.297370222,0.288334933,0.28002248,0.272332833,0.265184403,0.25850996,0.252253582,0.246368352
0.62333336,0.543024891,0.464968917,0.431206902,0.403959953,0.381399491,0.362324902,0.345915835,0.331592886,0.318935222,0.307629795,0.297438881,0.288178673,0.279704785,0.27190219,0.264678094,0.257956789,0.251675873,0.245783429,0.240235899
0.59240763,0.517866698,0.445105175,0.413635916,0.388205715,0.367125284,0.349283705,0.333920895,0.320499394,0.308628452,0.298017154,0.288444421,0.279739212,0.271767098,0.26442094,0.257614274,0.251276539,0.245349562,0.239784937,0.234542049
0.564741828,0.495260905,0.427168053,0.397723871,0.373901915,0.354134348,0.337388602,0.322957324,0.310339806,0.299171687,0.289181485,0.280162755,0.271955684,0.264434611,0.257499341,0.251068994,0.245077546,0.239470554,0.234202713,0.229236004
0.539839528,0.474829498,0.41088131,0.383237561,0.360848398,0.342252671,0.326486765,0.312889792,0.30099348,0.290456779,0.281025395,0.272505829,0.264748218,0.257634667,0.251071146,0.244981724,0.239304405,0.233988061,0.228990138,0.224274927
0.517300368,0.456265999,0.396019656,0.369986116,0.348880803,0.331336926,0.316451949,0.303606207,0.292360231,0.282393698,0.273467606,0.265399992,0.258049854,0.251306228,0.245080578,0.239301395,0.233910279,0.228859061,0.224107649,0.219622395
,,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
*Table 5: Water Viscosity [centipoise],,,,,,,,,,,,,,,,,,,
*****************************************************************************************************,,,,,,,,,,,,,,,,,,,
1.604760284,1.486893668,1.37956772,1.281765083,1.192567826,1.111149497,1.036766892,0.968752066,0.90650484,0.849485885,0.797210428,0.749242567,0.705190146,0.664700174,0.627454716,0.593167227,0.56157928,0.532457648,0.505591699,0.48079108
1.604760284,1.486893668,1.37956772,1.281765083,1.192567826,1.111149497,1.036766892,0.968752066,0.90650484,0.849485885,0.797210428,0.749242567,0.705190146,0.664700174,0.627454716,0.593167227,0.56157928,0.532457648,0.505591699,0.48079108
1.604760284,1.486893668,1.37956772,1.281765083,1.192567826,1.111149497,1.036766892,0.968752066,0.90650484,0.849485885,0.797210428,0.749242567,0.705190146,0.664700174,0.627454716,0.593167227,0.56157928,0.532457648,0.505591699,0.48079108
1.604760284,1.486893668,1.37956772,1.281765083,1.192567826,1.111149497,1.036766892,0.968752066,0.90650484,0.849485885,0.797210428,0.749242567,0.705190146,0.664700174,0.627454716,0.593167227,0.56157928,0.532457648,0.505591699,0.48079108
1.604760284,1.486893668,1.37956772,1.281765083,1.192567826,1.111149497,1.036766892,0.968752066,0.90650484,0.849485885,0.797210428,0.749242567,0.705190146,0.664700174,0.627454716,0.593167227,0.56157928,0.532457648,0.505591699,0.48079108
